Id,MSSubClass,LotFrontage,LotArea,HouseStyle,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Neighborhood
1098,120,NA,3696,1Story,8,5,1986,0,Gd,0,0,1074,1074,1088,0,0,1088,0,0,1,1,2,1,5,0,1987,2,461,0,74,137,0,0,0,0,10,2007,170000,StoneBr
1099,50,50,6000,1.5Fin,4,6,1936,0,TA,672,0,0,672,757,567,0,1324,0,0,1,0,3,1,6,0,1936,1,240,0,0,0,0,0,0,0,7,2009,128000,BrkSide
1100,20,82,11880,1Story,7,5,1978,206,TA,704,0,567,1271,1601,0,0,1601,0,0,2,0,3,1,7,1,1978,2,478,0,0,0,0,0,0,0,4,2009,157000,NWAmes
1101,30,60,8400,1Story,2,5,1920,0,TA,290,0,0,290,438,0,0,438,0,0,1,0,1,1,3,0,1930,1,246,0,0,0,0,0,0,0,1,2009,60000,SWISU
1102,20,61,9758,1Story,5,5,1971,0,TA,412,287,251,950,950,0,0,950,0,0,1,0,3,1,5,0,1981,1,280,0,0,0,0,0,0,0,7,2007,119500,NAmes
1103,20,70,7000,1Story,5,7,1960,45,TA,588,0,422,1010,1134,0,0,1134,0,0,1,0,2,1,6,0,1960,1,254,0,16,0,0,0,0,0,4,2007,135000,NAmes
1104,20,79,8910,1Story,6,6,1959,0,TA,655,0,0,655,1194,0,0,1194,0,1,1,0,3,1,6,1,1954,2,539,0,0,192,0,0,0,0,7,2006,159500,NAmes
1105,160,24,2016,2Story,5,5,1970,304,TA,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,1970,2,440,0,0,0,0,0,0,0,4,2007,106000,BrDale
1106,60,98,12256,2Story,8,5,1994,362,Gd,1032,0,431,1463,1500,1122,0,2622,1,0,2,1,3,1,9,2,1994,2,712,186,32,0,0,0,0,0,4,2010,325000,NoRidge
1107,20,114,10357,1Story,7,5,1990,0,Gd,738,0,172,910,1442,0,0,1442,1,0,2,0,3,1,6,1,1990,2,719,0,244,0,0,0,0,0,5,2007,179900,SawyerW
1108,60,168,23257,2Story,7,5,2006,0,Gd,0,0,868,868,887,1134,0,2021,0,0,2,1,3,1,9,1,2006,2,422,0,100,0,0,0,0,0,9,2006,274725,Gilbert
1109,60,NA,8063,2Story,6,5,2000,0,TA,0,0,924,924,948,742,0,1690,0,0,2,1,3,1,7,1,2000,2,463,100,48,0,0,0,0,0,11,2007,181000,Gilbert
1110,20,107,11362,1Story,8,5,2004,42,Gd,1039,0,797,1836,1836,0,0,1836,1,0,2,0,3,1,7,1,2004,3,862,125,185,0,0,0,0,0,3,2009,280000,NridgHt
1111,60,NA,8000,2Story,6,5,1995,0,TA,219,0,554,773,773,885,0,1658,1,0,2,1,3,1,8,1,1995,2,431,224,84,0,0,0,0,0,6,2008,188000,Gilbert
1112,60,80,10480,2Story,7,6,1976,660,TA,403,0,400,803,1098,866,0,1964,0,0,2,1,4,1,8,1,1976,2,483,0,69,0,0,0,0,0,9,2008,205000,NWAmes
1113,20,73,7100,1Story,5,7,1957,0,TA,708,0,108,816,816,0,0,816,1,0,1,0,2,1,5,0,1957,1,308,0,0,0,0,0,0,0,7,2006,129900,NAmes
1114,20,66,8923,1Story,5,7,1953,0,TA,643,0,365,1008,1008,0,0,1008,1,0,1,0,2,1,6,0,1953,1,240,0,18,0,0,0,0,0,5,2007,134500,NAmes
1115,20,90,5400,1Story,5,7,1954,0,TA,415,0,418,833,833,0,0,833,0,0,1,0,2,1,4,0,1955,1,326,0,0,0,0,0,0,0,8,2006,117000,OldTown
1116,20,93,12085,1Story,8,5,2007,328,Gd,1004,0,730,1734,1734,0,0,1734,1,0,2,0,3,1,7,1,2007,3,928,0,0,0,0,0,0,0,11,2007,318000,NridgHt
1117,80,NA,7750,SLvl,8,5,2002,0,Gd,353,0,55,408,779,640,0,1419,1,0,2,1,3,1,7,1,2002,2,527,120,0,0,0,0,0,0,3,2009,184100,Gilbert
1118,20,57,9764,1Story,5,7,1967,0,TA,702,0,192,894,894,0,0,894,1,0,1,0,3,1,5,0,1967,2,450,0,0,0,0,0,0,0,5,2008,130000,Sawyer
1119,80,85,13825,SLvl,5,6,1958,0,TA,0,0,533,533,1021,580,0,1601,0,1,1,0,3,1,6,0,1958,1,300,280,34,0,0,0,0,0,12,2008,140000,Sawyer
1120,20,70,7560,1Story,5,5,1959,0,TA,369,0,671,1040,1040,0,0,1040,0,0,1,0,3,1,6,0,1959,1,286,140,0,252,0,0,0,0,7,2006,133700,NAmes
1121,30,59,8263,1Story,6,5,1920,0,TA,0,0,1012,1012,1012,0,0,1012,0,0,1,0,2,1,6,1,1920,1,308,0,22,112,0,0,0,0,5,2007,118400,IDOTRR
1122,20,84,10084,1Story,7,5,2005,196,Gd,24,0,1528,1552,1552,0,0,1552,0,0,2,0,3,1,7,0,2005,3,782,144,20,0,0,0,0,0,7,2006,212900,CollgCr
1123,20,NA,8926,1Story,4,3,1956,0,TA,0,0,672,672,960,0,0,960,0,0,1,0,3,1,5,0,1956,1,288,64,0,0,0,160,0,0,10,2009,112000,Edwards
1124,20,50,9405,1Story,5,9,1947,0,TA,0,0,698,698,698,0,0,698,0,1,1,0,2,1,4,0,NA,0,0,0,200,0,0,0,0,0,6,2009,118000,Edwards
1125,80,NA,9125,SLvl,7,5,1992,170,TA,0,0,384,384,812,670,0,1482,0,0,2,1,3,1,7,1,1992,2,392,100,25,0,0,0,0,0,7,2007,163900,Gilbert
1126,20,60,10434,1Story,4,5,1955,0,TA,0,0,1005,1005,1005,0,0,1005,0,0,1,0,2,1,5,1,1977,2,672,0,0,0,0,0,0,0,11,2009,115000,NAmes
1127,120,53,3684,1Story,7,5,2007,130,Gd,0,0,1373,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,2007,3,660,143,20,0,0,0,0,0,6,2009,174000,Blmngtn
1128,20,182,14572,1Story,7,5,2004,0,Gd,1300,0,230,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,2004,3,630,144,36,0,0,0,0,0,11,2007,259000,Gilbert
1129,60,59,11796,2Story,7,5,2004,0,Gd,0,0,847,847,847,1112,0,1959,0,0,2,1,4,1,8,1,2004,2,434,100,48,0,0,0,0,0,7,2007,215000,Gilbert
1130,90,60,7200,SFoyer,5,5,1980,180,TA,936,0,0,936,936,0,0,936,1,0,1,0,2,1,4,0,1980,2,672,49,0,0,0,0,0,0,8,2007,140000,OldTown
1131,50,65,7804,1.5Fin,4,3,1928,0,TA,622,0,500,1122,1328,653,0,1981,1,0,2,0,4,1,7,2,1981,2,576,431,44,0,0,0,0,0,12,2009,135000,SWISU
1132,20,63,10712,1Story,5,5,1991,0,TA,212,0,762,974,974,0,0,974,0,0,1,0,3,1,5,0,NA,0,0,0,28,0,0,0,0,0,9,2007,93500,Mitchel
1133,70,90,9900,2Story,6,4,1880,0,TA,0,0,1008,1008,1178,1032,0,2210,0,0,2,0,5,1,8,0,1930,1,205,0,48,0,0,0,0,0,5,2007,117500,OldTown
1134,60,80,9828,2Story,8,5,1995,0,Gd,584,0,544,1128,1142,878,0,2020,0,0,2,1,3,1,8,1,1995,2,466,0,155,0,0,0,0,0,6,2009,239500,SawyerW
1135,60,57,8773,2Story,6,5,1997,0,TA,0,0,916,916,916,684,0,1600,0,0,2,1,3,1,7,1,1997,2,460,100,38,0,0,0,0,0,8,2007,169000,Gilbert
1136,30,60,6180,1Story,6,5,1926,0,TA,0,0,960,960,986,0,0,986,0,0,1,0,2,1,5,1,1926,1,180,0,128,0,0,0,0,0,5,2007,102000,BrkSide
1137,50,80,9600,1.5Fin,6,5,1950,0,TA,280,0,752,1032,1032,220,0,1252,0,0,1,0,3,1,6,0,1950,1,288,0,0,96,0,0,0,0,4,2008,119000,NAmes
1138,50,54,6342,1.5Fin,5,8,1875,0,TA,0,0,780,780,780,240,0,1020,0,0,1,0,2,1,6,0,NA,0,0,0,0,176,0,0,0,0,5,2010,94000,Sawyer
1139,20,NA,9819,1Story,6,5,1977,0,TA,1567,0,0,1567,1567,0,0,1567,1,0,2,0,2,1,5,2,1977,2,714,264,32,0,0,0,0,0,5,2009,196000,Mitchel
1140,30,98,8731,1Story,5,5,1920,0,TA,645,0,270,915,1167,0,0,1167,0,0,1,0,3,1,6,1,1972,2,495,0,0,216,0,126,0,0,5,2007,144000,BrkSide
1141,20,60,7350,1Story,5,7,1951,0,TA,852,0,100,952,952,0,0,952,1,0,1,0,2,1,4,0,1988,2,840,0,0,0,0,0,0,0,6,2008,139000,NAmes
1142,60,NA,10304,2Story,5,7,1976,44,TA,381,0,399,780,1088,780,0,1868,1,0,2,1,4,1,9,1,1976,2,484,448,96,0,0,0,0,0,10,2009,197500,NWAmes
1143,60,77,9965,2Story,8,5,2006,340,Gd,1150,0,316,1466,1466,1362,0,2828,1,0,3,0,4,1,11,1,2006,3,1052,125,144,0,0,0,0,0,4,2007,424870,CollgCr
1144,20,NA,9000,1Story,5,3,1959,0,TA,288,0,718,1006,1006,0,0,1006,0,0,1,0,3,1,5,0,NA,0,0,0,24,0,0,0,0,0,7,2008,80000,Sawyer
1145,190,60,12180,1.5Fin,4,4,1941,0,TA,348,0,324,672,672,252,0,924,1,0,1,0,2,1,5,0,1941,1,280,0,0,0,0,0,0,0,7,2010,80000,Edwards
1146,50,52,6240,1.5Fin,5,6,1928,0,TA,0,0,1042,1042,1042,534,0,1576,0,0,1,0,3,1,8,1,1928,1,225,0,0,0,0,0,0,0,8,2006,149000,BrkSide
1147,20,NA,11200,1Story,6,5,1985,85,Gd,1258,0,40,1298,1298,0,0,1298,1,0,2,0,3,1,5,1,1985,2,403,165,26,0,0,0,0,0,5,2006,180000,SawyerW
1148,70,75,12000,2Story,7,7,1941,0,TA,275,0,429,704,860,704,0,1564,0,0,1,1,3,1,7,1,1941,1,234,0,0,0,0,0,0,0,7,2009,174500,Crawfor
1149,50,NA,5700,1.5Fin,7,7,1926,0,TA,0,0,572,572,572,539,0,1111,0,0,1,0,2,1,5,1,1982,1,288,0,0,176,0,0,0,0,8,2008,116900,OldTown
1150,70,50,9000,2Story,7,9,1920,0,TA,624,0,26,650,832,650,0,1482,0,1,1,0,3,1,7,0,1930,2,324,0,0,0,0,0,0,0,7,2009,143000,OldTown
1151,20,57,8280,1Story,6,5,1950,0,TA,0,0,932,932,932,0,0,932,0,0,1,0,2,1,4,1,1950,1,306,0,0,214,0,0,0,0,11,2007,124000,NAmes
1152,20,134,17755,1Story,5,4,1959,132,TA,176,0,1290,1466,1466,0,0,1466,0,0,1,1,3,1,6,2,1959,2,528,0,140,0,0,100,0,0,11,2006,149900,Edwards
1153,20,90,14115,1Story,6,7,1956,0,TA,296,547,230,1073,1811,0,0,1811,0,0,1,0,2,1,6,1,1956,2,470,0,0,280,0,0,0,0,7,2006,230000,Crawfor
1154,30,NA,5890,1Story,6,8,1930,0,Gd,538,0,278,816,816,0,0,816,0,0,1,0,2,1,5,0,2002,1,432,0,0,96,0,0,0,0,6,2008,120500,IDOTRR
1155,60,NA,13700,2Story,7,6,1965,288,TA,454,0,410,864,902,918,0,1820,0,0,1,2,4,1,8,2,1965,2,492,60,84,0,0,273,0,0,5,2008,201800,NAmes
1156,20,90,10768,1Story,5,8,1976,0,Gd,1157,0,280,1437,1437,0,0,1437,1,0,2,0,3,1,6,1,1976,2,528,0,21,0,0,180,0,0,7,2007,218000,Veenker
1157,80,85,9350,SLvl,5,8,1965,0,TA,633,0,586,1219,1265,0,0,1265,0,1,2,0,3,1,6,1,1965,2,502,0,92,0,96,0,0,0,10,2008,179900,NAmes
1158,120,34,5001,1Story,7,5,2007,166,Gd,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2008,2,626,172,62,0,0,0,0,0,7,2009,230000,NridgHt
1159,20,92,11932,1Story,8,5,2007,186,Gd,0,0,1580,1580,1580,0,0,1580,0,0,2,0,3,1,7,0,2008,3,830,0,24,0,0,0,0,0,6,2008,235128,Somerst
1160,60,76,9120,2Story,6,6,1974,270,Gd,442,0,459,901,943,933,0,1876,0,0,2,1,4,1,8,1,1974,2,540,0,69,0,0,0,0,0,7,2008,185000,NWAmes
1161,160,24,2280,2Story,6,5,1978,0,TA,311,0,544,855,855,601,0,1456,0,0,2,1,3,1,7,1,1978,2,440,26,0,0,0,0,0,0,7,2010,146000,NPkVill
1162,20,NA,14778,1Story,6,7,1954,72,Gd,728,0,568,1296,1640,0,0,1640,1,0,1,0,3,1,7,1,1993,2,924,108,0,0,216,0,0,0,11,2008,224000,Crawfor
1163,20,109,8724,1Story,5,5,1968,0,TA,492,0,402,894,894,0,0,894,0,0,1,0,3,1,5,1,1968,2,450,0,0,0,0,0,0,0,5,2007,129000,Sawyer
1164,90,60,12900,SFoyer,4,4,1969,0,TA,1198,0,0,1198,1258,0,0,1258,2,0,0,2,0,2,6,0,1969,2,400,120,0,0,0,0,0,0,1,2008,108959,Sawyer
1165,80,NA,16157,SLvl,5,7,1978,0,TA,680,391,289,1360,1432,0,0,1432,1,0,1,1,2,1,5,1,1978,2,588,168,180,0,0,0,0,0,6,2007,194000,Veenker
1166,20,79,9541,1Story,7,5,2009,268,Gd,0,0,1502,1502,1502,0,0,1502,0,0,2,0,3,1,7,0,2009,2,644,0,114,0,0,0,0,0,9,2009,233170,NridgHt
1167,20,64,10475,1Story,8,5,2008,72,Gd,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,2008,3,776,160,33,0,0,0,0,0,2,2010,245350,CollgCr
1168,60,58,10852,2Story,6,5,2000,0,TA,786,0,173,959,959,712,0,1671,1,0,2,1,3,1,7,1,2000,2,472,0,38,0,0,0,0,0,2,2006,173000,Gilbert
1169,70,120,13728,2Story,6,7,1935,0,TA,626,0,501,1127,1236,872,0,2108,0,0,2,0,4,1,7,2,1935,2,540,0,0,0,0,90,0,0,7,2008,235000,Edwards
1170,60,118,35760,2Story,10,5,1995,1378,Gd,1387,0,543,1930,1831,1796,0,3627,1,0,3,1,4,1,10,1,1995,3,807,361,76,0,0,0,0,0,7,2006,625000,NoRidge
1171,80,76,9880,SLvl,6,6,1977,0,TA,522,0,574,1096,1118,0,0,1118,1,0,1,0,3,1,6,1,1977,1,358,203,0,0,0,0,576,0,7,2008,171000,Mitchel
1172,20,76,9120,1Story,6,6,1958,0,TA,662,0,599,1261,1261,0,0,1261,1,0,1,0,3,1,6,1,1958,2,433,0,0,0,0,288,0,1400,11,2008,163000,NAmes
1173,160,35,4017,2Story,7,5,2006,0,Gd,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2006,2,625,0,54,0,0,0,0,0,3,2008,171900,Somerst
1174,50,138,18030,1.5Fin,5,6,1946,0,TA,152,469,977,1598,1636,971,479,3086,0,0,3,0,3,1,12,1,NA,0,0,122,0,0,0,0,0,0,3,2007,200500,ClearCr
1175,70,80,16560,2Story,6,8,1932,0,TA,503,0,449,952,1170,1175,0,2345,0,0,2,1,4,1,9,1,1932,2,360,0,0,0,0,0,0,0,7,2006,239000,Crawfor
1176,50,85,10678,1.5Fin,8,5,1992,337,Gd,700,0,983,1683,2129,743,0,2872,0,0,2,1,4,1,9,1,1992,2,541,0,33,0,0,0,0,0,4,2007,285000,NoRidge
1177,20,37,6951,1Story,5,5,1984,0,TA,658,0,218,876,923,0,0,923,1,0,1,0,3,1,5,0,1984,1,264,362,0,0,0,0,0,0,10,2008,119500,Mitchel
1178,50,NA,3950,1.5Fin,6,8,1926,0,TA,468,0,350,818,818,406,0,1224,0,0,1,0,3,1,5,0,1926,1,210,0,0,116,0,0,0,0,12,2009,115000,OldTown
1179,50,54,7681,1.5Fin,5,6,1921,0,TA,0,0,731,731,820,523,0,1343,0,0,1,1,3,1,7,1,1921,1,186,192,0,102,0,0,0,0,7,2009,154900,Crawfor
1180,20,77,8335,1Story,5,5,1954,0,TA,0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,5,1,NA,0,0,0,36,190,0,0,0,0,4,2006,93000,Edwards
1181,60,NA,11170,2Story,7,5,1990,0,TA,1216,0,0,1216,1298,1216,0,2514,0,0,2,1,4,1,8,0,1990,2,693,0,0,0,0,0,0,0,4,2006,250000,Timber
1182,120,64,5587,1Story,8,5,2008,186,Ex,1480,0,120,1600,1652,0,0,1652,1,1,2,0,2,1,5,1,2008,2,482,162,53,0,153,0,0,0,11,2008,392500,Crawfor
1183,60,160,15623,2Story,10,5,1996,0,Gd,2096,0,300,2396,2411,2065,0,4476,1,0,3,1,4,1,10,2,1996,3,813,171,78,0,0,0,555,0,7,2007,745000,NoRidge
1184,30,60,10800,1Story,5,6,1920,0,TA,821,0,299,1120,1130,0,0,1130,1,0,1,0,2,1,5,1,1970,2,720,229,0,0,0,0,0,0,6,2006,120000,OldTown
1185,20,50,35133,1Story,5,4,1963,226,TA,1159,0,413,1572,1572,0,0,1572,1,0,1,1,3,1,5,2,1963,3,995,0,263,0,0,263,0,0,5,2007,186700,Timber
1186,50,60,9738,1.5Fin,5,7,1924,0,TA,392,0,392,784,949,272,0,1221,1,0,1,0,4,1,7,0,1965,1,392,0,0,236,0,0,0,0,3,2006,104900,Edwards
1187,190,107,10615,2Story,3,5,1900,0,TA,440,0,538,978,1014,685,0,1699,1,0,2,0,3,2,7,0,1920,2,420,0,74,0,0,0,0,0,8,2009,95000,OldTown
1188,20,89,12461,1Story,8,5,1994,0,Gd,1456,0,168,1624,1624,0,0,1624,1,0,2,0,2,1,5,1,1994,3,757,0,114,192,0,0,0,0,7,2006,262000,NoRidge
1189,60,68,8935,2Story,7,5,2002,95,Gd,0,0,831,831,831,829,0,1660,0,0,2,1,3,1,7,0,2002,2,493,144,68,0,0,0,0,0,7,2009,195000,CollgCr
1190,60,60,7500,2Story,7,5,1999,0,TA,0,0,994,994,1028,776,0,1804,0,0,2,1,3,1,7,1,1999,2,442,140,60,0,0,0,0,0,6,2010,189000,Gilbert
1191,190,NA,32463,1Story,4,4,1961,149,TA,1159,0,90,1249,1622,0,0,1622,1,0,1,0,3,1,7,1,1975,4,1356,439,0,0,0,0,0,0,3,2007,168000,Mitchel
1192,160,24,2645,2Story,8,5,1999,456,Gd,0,0,776,776,764,677,0,1441,0,0,2,1,2,1,5,0,1999,2,492,206,0,0,0,0,0,0,11,2007,174000,Somerst
1193,50,60,9600,1.5Fin,5,8,1925,0,TA,0,0,702,702,842,630,0,1472,0,0,1,0,3,1,6,0,1925,1,250,0,0,84,0,0,0,0,7,2007,125000,OldTown
1194,120,NA,4500,1Story,6,5,1999,425,TA,883,0,341,1224,1224,0,0,1224,1,0,2,0,2,1,5,0,1999,2,402,0,304,0,0,0,0,0,6,2009,165000,Mitchel
1195,60,80,9364,2Story,6,7,1969,143,TA,371,0,292,663,663,689,0,1352,0,0,1,1,4,1,7,0,1969,1,299,379,36,0,0,0,0,0,3,2010,158000,Sawyer
1196,60,51,8029,2Story,6,5,2005,0,TA,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2005,2,400,100,24,0,0,0,0,0,7,2008,176000,Gilbert
1197,60,58,14054,2Story,7,5,2006,0,Gd,0,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,2006,3,660,100,17,0,0,0,0,0,11,2006,219210,Gilbert
1198,75,65,8850,2.5Unf,7,6,1916,0,TA,0,0,815,815,815,875,0,1690,0,0,1,0,3,1,7,1,1916,1,225,0,0,330,0,0,0,0,7,2006,144000,OldTown
1199,20,70,9100,1Story,7,5,2001,0,Gd,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2001,2,573,356,0,0,0,0,0,0,6,2009,178000,CollgCr
1200,20,75,11235,1Story,4,5,1963,51,TA,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,1974,2,459,0,82,0,0,0,0,0,10,2006,148000,Sawyer
1201,20,71,9353,1Story,4,5,1970,0,TA,0,0,864,864,864,0,0,864,0,0,1,0,3,1,5,0,1972,1,280,0,0,0,0,0,0,0,7,2006,116050,NAmes
1202,60,80,10400,2Story,7,5,1998,0,TA,0,0,866,866,866,913,0,1779,0,0,2,1,3,1,6,0,1998,2,546,198,36,0,0,0,0,0,3,2009,197900,CollgCr
1203,50,50,6000,1.5Fin,5,8,1925,0,TA,0,0,884,884,884,464,0,1348,1,0,1,0,3,1,5,1,1960,1,216,0,0,208,0,0,0,0,5,2009,117000,BrkSide
1204,20,75,9750,1Story,7,5,2000,171,Gd,0,0,1630,1630,1630,0,0,1630,0,0,2,0,3,1,6,1,2000,2,451,74,234,0,0,0,0,0,10,2009,213000,CollgCr
1205,20,78,10140,1Story,5,6,1975,0,TA,788,0,268,1056,1074,0,0,1074,1,0,1,1,3,1,6,0,1975,2,495,0,88,0,0,0,0,0,7,2006,153500,NWAmes
1206,20,90,14684,1Story,7,7,1990,234,Gd,485,177,1496,2158,2196,0,0,2196,0,0,2,0,3,1,7,1,1990,3,701,84,70,0,0,0,0,0,6,2009,271900,SawyerW
1207,20,NA,8900,1Story,4,4,1966,0,TA,1056,0,0,1056,1056,0,0,1056,1,0,1,0,2,1,5,0,1966,1,384,0,42,0,0,0,0,0,11,2006,107000,SawyerW
1208,20,70,9135,1Story,6,5,2003,120,Gd,340,0,1342,1682,1700,0,0,1700,1,0,2,0,3,1,7,0,2003,2,544,192,23,0,0,0,0,0,5,2006,200000,CollgCr
1209,20,70,7763,1Story,5,7,1962,0,TA,504,108,319,931,1283,0,0,1283,1,0,1,0,3,1,6,0,1980,2,506,0,0,0,0,0,0,0,10,2008,140000,NAmes
1210,20,85,10182,1Story,8,5,2006,420,Gd,1220,0,440,1660,1660,0,0,1660,1,0,2,0,3,1,8,1,2006,2,500,322,50,0,0,0,0,0,5,2006,290000,Somerst
1211,60,70,11218,2Story,6,5,1992,0,Gd,0,0,1055,1055,1055,790,0,1845,0,0,2,1,3,1,8,1,1992,2,462,635,104,0,0,0,0,400,5,2010,189000,SawyerW
1212,50,152,12134,1.5Fin,8,7,1988,0,Gd,427,0,132,559,1080,672,0,1752,0,0,2,0,4,1,8,0,1988,2,492,325,12,0,0,0,0,0,6,2010,164000,Gilbert
1213,30,50,9340,1Story,4,6,1941,0,TA,344,0,328,672,672,0,0,672,1,0,1,0,2,1,4,0,1941,1,234,0,113,0,0,0,0,0,8,2009,113000,Edwards
1214,80,NA,10246,SLvl,4,9,1965,0,TA,648,0,0,648,960,0,0,960,1,1,0,0,0,1,3,0,1965,1,364,88,0,0,0,0,0,0,5,2006,145000,Sawyer
1215,85,69,10205,SFoyer,5,5,1962,0,TA,784,0,141,925,999,0,0,999,1,0,1,0,3,1,6,0,1962,1,300,150,72,0,0,0,0,0,5,2006,134500,NAmes
1216,20,99,7094,1Story,5,5,1966,0,TA,180,374,340,894,894,0,0,894,0,0,1,0,3,1,5,0,1966,1,384,0,0,0,0,0,0,0,5,2007,125000,Sawyer
1217,90,68,8930,1.5Fin,6,5,1978,0,TA,0,0,0,0,1318,584,0,1902,0,0,2,0,4,2,8,0,1978,2,539,0,0,0,0,0,0,0,4,2010,112000,Sawyer
1218,20,72,8640,1Story,8,5,2009,72,Gd,936,0,364,1300,1314,0,0,1314,1,0,2,0,3,1,6,0,2009,2,552,135,112,0,0,0,0,0,9,2009,229456,Somerst
1219,50,52,6240,1.5Fin,4,5,1947,0,TA,0,0,0,0,672,240,0,912,0,0,1,0,2,1,3,0,NA,0,0,0,0,0,0,0,0,0,7,2006,80500,BrkSide
1220,160,21,1680,2Story,6,5,1971,236,TA,0,0,672,672,672,546,0,1218,0,0,1,1,3,1,7,0,NA,0,0,201,0,0,0,0,0,0,4,2006,91500,BrDale
1221,20,66,7800,1Story,5,5,1964,0,TA,312,600,0,912,912,0,0,912,0,0,1,0,2,1,5,0,1964,1,288,0,0,0,0,0,0,0,11,2006,115000,NAmes
1222,20,55,8250,1Story,5,5,1968,0,TA,250,492,210,952,1211,0,0,1211,0,0,1,0,3,1,5,1,1968,1,322,0,63,0,0,0,0,0,8,2008,134000,Sawyer
1223,50,78,10496,1.5Fin,6,6,1949,320,TA,196,0,844,1040,1168,678,0,1846,0,0,2,0,3,1,7,1,1949,1,315,0,0,0,0,0,0,0,1,2007,143000,NAmes
1224,20,89,10680,1Story,5,3,1951,44,TA,756,0,1380,2136,2136,0,0,2136,0,0,2,0,4,1,7,0,1951,2,528,0,30,0,0,0,0,0,10,2006,137900,NAmes
1225,60,60,15384,2Story,7,5,2004,0,Gd,724,0,64,788,788,702,0,1490,1,0,2,1,3,1,8,1,2004,2,388,100,75,0,0,0,0,0,2,2008,184000,Gilbert
1226,80,65,10482,SLvl,6,8,1958,63,TA,507,0,81,588,1138,0,0,1138,0,1,1,0,3,1,6,0,1958,1,264,224,0,0,0,0,0,0,6,2007,145000,NAmes
1227,60,86,14598,2Story,6,5,2007,74,Gd,0,0,894,894,894,1039,0,1933,0,0,2,1,4,1,9,1,2007,3,668,100,18,0,0,0,0,0,1,2008,214000,Somerst
1228,20,72,8872,1Story,5,8,1965,300,TA,595,0,317,912,912,0,0,912,1,0,1,0,2,1,5,0,1992,2,576,0,240,0,0,0,0,0,12,2008,147000,NAmes
1229,120,65,8769,1Story,9,5,2008,766,Ex,1540,0,162,1702,1702,0,0,1702,1,0,1,1,1,1,7,1,2008,3,1052,0,72,0,0,224,0,0,10,2008,367294,NridgHt
1230,80,70,7910,SLvl,5,5,1960,0,TA,666,0,409,1075,1507,0,0,1507,0,0,2,0,4,1,7,0,1960,1,404,0,0,0,0,0,0,0,8,2008,127000,NAmes
1231,90,NA,18890,1.5Fin,5,5,1977,1,TA,498,211,652,1361,1361,1259,0,2620,0,0,2,2,4,2,12,1,1977,2,600,155,24,145,0,0,0,8300,8,2007,190000,Sawyer
1232,90,70,7728,SLvl,5,6,1962,120,TA,803,0,303,1106,1190,0,0,1190,1,0,1,0,3,1,6,0,1962,2,540,0,18,0,0,0,0,0,5,2006,132500,NAmes
1233,90,70,9842,1Story,4,5,1962,0,TA,0,0,0,0,1224,0,0,1224,0,0,2,0,2,2,6,0,1962,2,462,0,0,0,0,0,0,0,3,2007,101800,NAmes
1234,20,NA,12160,1Story,5,5,1959,180,TA,1000,0,188,1188,1188,0,0,1188,1,0,1,0,3,1,6,0,1959,2,531,0,0,0,0,0,0,0,5,2010,142000,NAmes
1235,70,55,8525,2Story,5,6,1911,0,TA,0,0,940,940,1024,940,0,1964,0,0,1,1,4,1,7,0,NA,0,0,0,192,0,0,0,0,0,11,2008,130000,SWISU
1236,70,96,13132,2Story,5,5,1914,0,TA,0,0,747,747,892,892,0,1784,0,0,1,1,4,1,9,0,1914,1,180,203,40,0,0,0,0,0,7,2006,138887,Crawfor
1237,160,36,2628,2Story,7,5,2003,106,Gd,0,0,764,764,764,862,0,1626,0,0,2,1,2,1,6,0,2003,2,474,0,27,0,0,0,0,0,6,2010,175500,NridgHt
1238,60,41,12393,2Story,7,5,2004,0,Gd,0,0,847,847,847,1101,0,1948,0,0,2,1,4,1,8,1,2004,2,434,100,48,0,0,0,0,0,9,2006,195000,CollgCr
1239,20,63,13072,1Story,6,5,2005,0,Gd,0,0,1141,1141,1141,0,0,1141,0,0,1,1,3,1,6,0,2005,2,484,0,0,0,0,0,0,0,3,2006,142500,SawyerW
